"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4401766","2019-09-01T03:00:00","25.53","-29.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T04:00:00","24.32","-29.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T04:00:00","29.55","-23.38",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","248",,,,,,,,,,,,,"247","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T04:00:00","28.13","-23.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,,"247","83","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T04:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T04:00:00","20.79","-22.20",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401762","2019-09-01T04:00:00","23.52","-21.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401763","2019-09-01T04:00:00","29.96","-27.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T04:00:00","25.52","-29.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203528","2019-09-01T04:00:00","26.64","-24.58",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","251",,,,,,,,,,,,,"247","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401765","2019-09-01T04:04:00","25.46","-25.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","55","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T05:00:00","24.32","-29.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T05:00:00","29.54","-23.39",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","247",,,,,,,,,,,,,"247","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T05:00:00","28.13","-23.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"247","83","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T05:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","254",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T05:00:00","20.80","-22.20",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401762","2019-09-01T05:00:00","23.51","-21.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401763","2019-09-01T05:00:00","29.96","-27.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T05:00:00","25.52","-29.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401765","2019-09-01T05:04:00","25.46","-25.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","55","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T05:15:00","29.06","-21.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T05:49:00","29.06","-21.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300613","2019-09-01T05:52:00","28.61","-25.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300613","2019-09-01T05:59:00","28.60","-25.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T06:00:00","24.32","-29.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T06:00:00","29.54","-23.41",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","247",,,,,,,,,,,,,"247","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T06:00:00","28.12","-23.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"247","83","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T06:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","254",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T06:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401762","2019-09-01T06:00:00","23.50","-21.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401763","2019-09-01T06:00:00","29.96","-27.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401765","2019-09-01T06:00:00","25.46","-25.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","55","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T06:00:00","25.51","-29.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203528","2019-09-01T06:00:00","26.63","-24.59",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","251",,,,,,,,,,,,,"247","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1300613","2019-09-01T06:58:00","28.60","-25.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T06:58:00","29.03","-21.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T07:00:00","24.32","-29.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"247","49","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T07:00:00","29.53","-23.43",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","247",,,,,,,,,,,,,"247","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T07:00:00","28.12","-23.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"247","83","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T07:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","254",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T07:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401762","2019-09-01T07:00:00","23.50","-21.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401763","2019-09-01T07:00:00","29.96","-27.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T07:00:00","25.50","-29.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203528","2019-09-01T07:01:00","26.62","-24.59",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","251",,,,,,,,,,,,,"247","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1300613","2019-09-01T07:30:00","28.60","-25.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T07:30:00","29.04","-21.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300613","2019-09-01T07:35:00","28.60","-25.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T07:35:00","29.03","-21.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T07:37:00","29.02","-21.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T07:43:00","29.02","-21.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T08:00:00","24.31","-29.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"247","49","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T08:00:00","29.53","-23.44",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","247",,,,,,,,,,,,,"247","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T08:00:00","28.11","-23.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"247","83","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T08:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","254",,,,,,,,,,,,,"247","2","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T08:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401763","2019-09-01T08:00:00","29.96","-27.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401765","2019-09-01T08:00:00","25.45","-25.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","55","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T08:00:00","25.49","-29.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203528","2019-09-01T08:00:00","26.61","-24.60",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","251",,,,,,,,,,,,,"247","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1300614","2019-09-01T08:35:00","29.02","-21.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300613","2019-09-01T08:36:00","28.60","-25.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T09:00:00","24.31","-29.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"247","49","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T09:00:00","29.52","-23.46",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","248",,,,,,,,,,,,,"247","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T09:00:00","28.11","-23.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"247","83","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T09:00:00","20.81","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","254",,,,,,,,,,,,,"247","2","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T09:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401762","2019-09-01T09:00:00","23.49","-21.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","31","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401763","2019-09-01T09:00:00","29.96","-27.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T09:00:00","25.48","-29.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"247","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203528","2019-09-01T09:00:00","26.61","-24.60",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","251",,,,,,,,,,,,,"247","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401765","2019-09-01T09:04:00","25.44","-25.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","55","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300613","2019-09-01T09:21:00","28.59","-25.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T09:22:00","29.01","-21.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T09:35:00","29.02","-21.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T09:42:00","29.01","-21.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T09:53:00","29.01","-21.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300613","2019-09-01T09:56:00","28.60","-25.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2019-09-01T10:00:00","24.31","-29.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"247","49","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301619","2019-09-01T10:00:00","29.52","-23.48",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","248",,,,,,,,,,,,,"247","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100541","2019-09-01T10:00:00","28.10","-23.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"247","83","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101753","2019-09-01T10:00:00","20.81","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2019-09-01T10:00:00","20.80","-22.19",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","255",,,,,,,,,,,,,"247","2","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401762","2019-09-01T10:00:00","23.49","-21.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"247","31","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401763","2019-09-01T10:00:00","29.97","-27.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"247","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401765","2019-09-01T10:00:00","25.44","-25.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"247","55","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401766","2019-09-01T10:00:00","25.48","-30.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"246","50","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203528","2019-09-01T10:00:00","26.60","-24.61",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","251",,,,,,,,,,,,,"247","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1300614","2019-09-01T10:25:00","29.02","-21.33",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247","91","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"1300614","2019-09-01T10:48:00","29.01","-21.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1300614","2019-09-01T10:49:00","29.01","-21.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"247","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
