"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4100049","2019-09-05T05:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","30",,,,,"10202",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T05:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10176",,,,"288",,,,"238","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T05:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10189",,,,"287",,,,"243","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T05:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10201",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T05:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10176",,,,"287",,,,"235","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T05:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10188",,,,"287",,,,"242","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T05:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","210","1","30",,,,,"10200",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T05:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10174",,,,"288",,,,"236",,,,,,,,,,,,,,,"243","14","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,,,"4"
"4100046","2019-09-05T05:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10187",,,,"287",,,,"241","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T05:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10199",,,,"286",,,,"237",,,,,,,,,,,,,,,"243","72","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,,,"4"
"4100043","2019-09-05T05:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10172",,,,"287",,,,"235","1","292",,,,,,,,"5","2","10","7","2","243","14","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-05T05:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10187",,,,"287",,,,"240","1","293",,,,,,,,"4","1","13","6","2","243","38","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-05T05:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","190","1","30",,,,,"10198",,,,,,,,,"1","293",,,,,,,,"3","1","10","8","1","243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"4100043","2019-09-05T06:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10172","8","17",,"287",,,,"238",,,,,,,,,,,,,,,"243","14","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,"4"
"4100046","2019-09-05T06:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","30",,,,,"10185","8","11",,"287",,,,"241",,,,,,,,,,,,,,,"243","38","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,"4"
"4100049","2019-09-05T06:00:00","27.50","-62.90",,,"1","4","2","0","0","0","11","0","190","1","30",,,,,"10198",,,"0",,,,,,"1","293",,,,"A",,,,"3","1","10","8","1","243","72","993","114","6","1","2","1","1F111F","11AAA1AAA1811A",,,"6",,,,,"4"
"EUCDE15","2019-09-05T06:00:00","22.80","-62.70",,,"1","4","0","0","1","4","1",,,,,,,,,"10179","7","8","0","305",,,"1","231",,,,,,"A",,,,,,,,,"243","22","992","114","5","1","2","1","F1FF11","1AAAA11A1A8AA1",,,"6",,,,,"4"
"4100043","2019-09-05T06:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10171",,,,"287",,,,"235",,,,,,,,,,,,,,,"243","14","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,,,"4"
"4100046","2019-09-05T06:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10184",,,,"287",,,,"240","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T06:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","190","1","40",,,,,"10195",,,,"285",,,,"238","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T06:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10171",,,,"287",,,,"233","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T06:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10183",,,,"286",,,,"243","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T06:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","190","1","40",,,,,"10195",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T06:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10171",,,,"287",,,,"235","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T06:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10182",,,,"286",,,,"246","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T06:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10195",,,,"285",,,,"237","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T06:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10171",,,,"287",,,,"237",,,,,,,,,,,,,,,"243","14","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,,,"4"
"4100046","2019-09-05T06:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10181",,,,"286",,,,"240","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T06:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10194",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T06:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10170",,,,"287",,,,"241","1","292",,,,,,,,"5","2","10","7","1","243","14","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-05T06:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10181",,,,"287",,,,"242","1","292",,,,,,,,"4","1","11","8","2","243","38","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-05T06:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","230","1","50",,,,,"10194",,,,,,,,,"1","293",,,,,,,,"3","1","12","8","1","243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"4100043","2019-09-05T07:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10169","6","15",,"286",,,,"238","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100046","2019-09-05T07:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10180","8","13",,"286",,,,"245","1","292",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100049","2019-09-05T07:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","250","1","40",,,,,"10192","6","16",,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","1","1F111F","11AAA1AAA1AAA1",,,"6",,,,,"4"
"EUCDE15","2019-09-05T07:00:00","23.00","-62.40",,,"1","4","0","0","1","4","1",,,,,,,,,"10176","7","11","0","305",,,"1","226",,,,,,"A",,,,,,,,,"243","32","992","114","5","1","2","1","F1FF11","1AAAA11A1A8AA1",,,"6",,,,,"4"
"4100043","2019-09-05T07:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"287",,,,"237","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T07:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10179",,,,"285",,,,"246","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T07:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","230","1","30",,,,,"10191",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T07:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10168",,,,"287",,,,"237","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T07:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10180",,,,"283",,,,"251","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T07:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10192",,,,"284",,,,"233","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T07:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"286",,,,"238","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T07:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10180",,,,"283",,,,"250","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T07:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10192",,,,"285",,,,"231","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T07:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10166",,,,"286",,,,"240","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T07:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","50",,,,,"10180",,,,"285",,,,"247","1","293",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T07:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10191",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T07:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10166",,,,"285",,,,"239","1","291",,,,,,,,"6","2","10","7","1","243","14","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-05T07:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10180",,,,"286",,,,"244","1","292",,,,,,,,"4","1","12","6","2","243","38","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-05T07:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","50",,,,,"10192",,,,"282",,,,"237","1","293",,,,,,,,"4","1","12","8","1","243","72","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100043","2019-09-05T08:00:00","21.10","-64.80",,,"1","4","2","0","0","0","11","0","70","1","70",,,,,"10166",,,"0","285",,,,"239","1","291",,,,"A",,,,"6","2","10","7","1","243","14","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,,,"4"
"4100046","2019-09-05T08:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10180","6","9",,"286",,,,"245",,,,,,,,,,,,,,,"243","38","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,"4"
"4100049","2019-09-05T08:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","40",,,,,"10191","6","11",,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","1","1F111F","11AAA1AAA1AAA1",,,"6",,,,,"4"
"9HXD9","2019-09-05T08:00:00","20.90","-67.70",,,"1","4","0","0","7","5","1","0","50","4","93",,"98","2","0","10156","8","2","0","273","0","249",,"240","1","270","4","4","4","6","5","5",,,,,,,"243","7","992","114","5","1","2","1","111111","11111111111AA1",,,"1","0",,,,"4"
"EUCDE15","2019-09-05T08:00:00","23.20","-62.10",,,"1","4","0","0","1","4","1",,,,,,,,,"10172","7","9","0","299",,,"1","228",,,,,,"A",,,,,,,,,"243","32","992","114","5","1","2","1","F1FF11","1AAAA11A1A8AA1",,,"6",,,,,"4"
"4100043","2019-09-05T08:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"286",,,,"238","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T08:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10180",,,,"286",,,,"249","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T08:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","190","1","50",,,,,"10191",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T08:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"286",,,,"237","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T08:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10180",,,,"285",,,,"248","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T08:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","50",,,,,"10192",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T08:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10169",,,,"286",,,,"239","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T08:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10180",,,,"285",,,,"249","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T08:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","50",,,,,"10192",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T08:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10170",,,,"286",,,,"241","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T08:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10180",,,,"285",,,,"247","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T08:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","220","1","50",,,,,"10194",,,,,,,,,"1","293",,,,,,,,"4","1","10","8","1","243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"4100043","2019-09-05T08:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10171",,,,"286",,,,"240","1","291",,,,,,,,"6","2","11","7","1","243","14","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-05T08:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10180",,,,"286",,,,"244","1","292",,,,,,,,"4","1","10","8","2","243","38","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-05T08:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","220","1","50",,,,,"10195",,,,,,,,,,,,,,,,,,,,,,,"243","72","793","103","6","0",,"1","FF111F","11AAA1AAAAAAAA",,,"6",,,,,"4"
"4100043","2019-09-05T09:00:00","21.10","-64.80",,,"1","4","2","0","0","0","11","0","70","1","70",,,,,"10171",,,"0","286",,,,"240","1","291",,,,"A",,,,"6","2","11","7","1","243","14","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,,,"4"
"4100046","2019-09-05T09:00:00","23.80","-68.40",,,"1","4","2","0","0","0","11","0","90","1","50",,,,,"10180",,,"0","286",,,,"244","1","292",,,,"A",,,,"4","1","10","8","2","243","38","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,,,"4"
"4100049","2019-09-05T09:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","220","1","30",,,,,"10194","5","3",,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","1","1F111F","11AAA1AAA1AAA1",,,"6",,,,,"4"
"EUCDE15","2019-09-05T09:00:00","23.40","-61.80",,,"1","4","0","0","1","4","1",,,,,,,,,"10178","7","2","0","300",,,"1","234",,,,,,"A",,,,,,,,,"243","31","992","114","5","1","2","1","F1FF11","1AAAA11A1A8AA1",,,"6",,,,,"4"
"4100043","2019-09-05T09:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10173",,,,"286",,,,"236","1","292",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T09:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10181",,,,"286",,,,"245","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T09:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","220","1","40",,,,,"10194",,,,"281",,,,"219","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T09:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10172",,,,"287",,,,"239","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T09:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10183",,,,"286",,,,"247","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T09:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","210","1","30",,,,,"10194",,,,"281",,,,"222","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T09:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10172",,,,"287",,,,"238",,,,,,,,,,,,,,,"243","14","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,,,"4"
"4100046","2019-09-05T09:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10183",,,,"286",,,,"246","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T09:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","200","1","30",,,,,"10195",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T09:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10172",,,,"286",,,,"238","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T09:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","40",,,,,"10178",,,,"286",,,,"248","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T09:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","210","1","30",,,,,"10195",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T09:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10172",,,,"287",,,,"238","1","291",,,,,,,,"6","2","11","7","1","243","14","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-05T09:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","50",,,,,"10177",,,,"285",,,,"249","1","292",,,,,,,,"4","1","11","6","2","243","38","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-05T09:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","210","1","20",,,,,"10195",,,,,,,,,"1","293",,,,,,,,"4","1","11","8","1","243","72","793","103","6","0",,"1","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"4100043","2019-09-05T10:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10173","2","4",,"287",,,,"239","1","291",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100046","2019-09-05T10:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10182","4","0",,"285",,,,"249","1","292",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100049","2019-09-05T10:00:00","27.50","-62.90",,,"1","4","2","0","0","0","11","0","210","1","20",,,,,"10195",,,"0",,,,,,"1","293",,,,"A",,,,"4","1","11","8","1","243","72","993","114","6","1","2","1","1F111F","11AAA1AAA1811A",,,"6",,,,,"4"
"EUCDE15","2019-09-05T10:00:00","23.60","-61.60",,,"1","4","0","0","1","4","1",,,,,,,,,"10180","2","5","0","304",,,"1","235",,,,,,"A",,,,,,,,,"243","31","992","114","5","1","2","1","F1FF11","1AAAA11A1A8AA1",,,"6",,,,,"4"
"4100043","2019-09-05T10:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10173",,,,"287",,,,"238","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T10:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10183",,,,"285",,,,"246","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T10:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","210","1","30",,,,,"10197",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-05T10:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10172",,,,"287",,,,"236","1","291",,,,,,,,,,,,,"243","14","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-05T10:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10184",,,,"285",,,,"245","1","292",,,,,,,,,,,,,"243","38","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-05T10:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","210","1","30",,,,,"10197",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
