"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"2301633","2018-09-09T04:00:00","23.69","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","318",,,,,,,,,,,,,"219","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T05:00:00","23.69","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","356",,,,,,,,,,,,,"219","38","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T06:00:00","23.69","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"219","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T07:00:00","23.69","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"219","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T08:00:00","23.69","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"219","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T09:00:00","23.69","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"219","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T10:00:00","23.70","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","337",,,,,,,,,,,,,"219","38","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T11:00:00","23.70","58.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,,"219","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T12:00:00","23.88","58.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"219","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"ATSS","2018-09-09T12:00:00","25.10","56.50",,,"1","6","2","5","9",,"1",,"140",,"26","1","97","0","0","10058","4","1","8","360",,,"340","1","360","0","0","0","9","0","0",,,,,,,"219","56","798","172","5","1","2","2","531111","1111111A111AA7",,"5",,"0",,,,,
"2301633","2018-09-09T13:00:00","24.15","58.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T14:00:00","24.19","58.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T15:00:00","24.19","58.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T15:00:00","25.90","56.70",,,"1","6","2","5","0","4","1",,,,,,,,,,"3","5","8","302",,,"284","1","328",,,,,,,,,,,,,"219","56","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T16:00:00","24.19","58.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T16:00:00","26.20","56.80",,,"1","6","2","5","8","4","1",,,,,,,,,,"3","11","8","303",,,"287","1","329",,,,,,,,,,,,,"219","66","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T17:00:00","24.19","58.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T17:00:00","26.50","56.70",,,"1","6","2","5","7","4","1",,,,,,,,,,"1","13","8","304",,,"290","1","327",,,,,,,,,,,,,"219","66","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T18:00:00","24.19","58.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T18:00:00","26.60","56.40",,,"1","6","2","5","6","4","1",,,,,,,,,,"0","7","8","294",,,"289","1","307",,,,,,,,,,,,,"219","66","798","172","5","1","2","1","11FFF3","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T19:00:00","24.19","58.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-09T20:00:00","24.19","58.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T20:00:00","26.20","55.80",,,"1","6","2","5","5","4","1",,,,,,,,,,"6","6","8","319",,,"293","1","337",,,,,,,,,,,,,"219","65","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T21:00:00","24.19","58.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T21:00:00","26.00","55.60",,,"1","6","2","5","5","4","1",,,,,,,,,,"6","6","8","302",,,"300","1","329",,,,,,,,,,,,,"219","65","798","172","5","1","2","1","11FFF3","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T22:00:00","24.19","58.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T22:00:00","25.80","55.30",,,"1","6","2","5","5","4","1",,,,,,,,,,"8","4","8","304",,,"300","1","334",,,,,,,,,,,,,"219","55","798","172","5","1","2","1","11FFF3","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-09T23:00:00","24.20","58.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-09T23:00:00","25.60","55.00",,,"1","6","2","5","5","4","1",,,,,,,,,,"6","5","8","314",,,"303","1","329",,,,,,,,,,,,,"219","55","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"DCPX2","2018-09-09T23:00:00","25.00","59.20",,,"1","6","2","5","2","3","1",,"90","4","72","1","97","3","0","10060","3","5","8","280",,"260","253","3","290","3","1","1","4","8","A",,"6","2",,,,"219","59","798","172","5","1","2","1","111111","111111111111A1",,"5",,"0",,,,,
"2301633","2018-09-10T00:00:00","24.20","58.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"ATSS","2018-09-10T00:00:00","25.20","56.50",,,"1","6","2","5","9",,"1",,"20",,"26","1","96","3","0","10085","4","1","8","300",,,"290","1","300","3","3","8","9","1","0",,,,,,,"219","56","798","172","5","1","2","1","111111","1114111A111AA7",,"5",,"0",,,,,
"BATFR45","2018-09-10T00:00:00","25.30","54.90",,,"1","6","2","5","4","4","1",,,,,,,,,,"3","2","8","317",,,"293","1","335",,,,,,,,,,,,,"219","54","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-10T01:00:00","24.20","58.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T02:00:00","24.20","58.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T03:00:00","24.20","58.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T04:00:00","24.20","58.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T05:00:00","24.20","58.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T06:00:00","24.20","58.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T07:00:00","24.20","58.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T08:00:00","24.21","58.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T09:00:00","24.21","58.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T10:00:00","24.21","58.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T11:00:00","24.22","58.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T12:00:00","24.24","58.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T13:00:00","24.25","58.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"9V2737","2018-09-10T13:00:00","24.20","59.70",,,"1","6","2","5","6","3","1",,"230","4","46","1","97",,"1",,,,"8","300",,"250","230","3","300","6","6","7","4","2","A",,"4","2",,"4","2","219","49","798","172","5","0",,"2","1111F1","111A1A1111117A",,"5",,"1",,"3","1",,
"2301633","2018-09-10T14:00:00","24.26","58.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T15:00:00","24.28","58.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T16:00:00","24.29","58.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T17:00:00","24.31","58.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T18:00:00","24.32","58.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T19:00:00","24.33","58.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-10T20:00:00","24.34","58.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-10T20:00:00","25.10","55.00",,,"1","6","2","5","7","2","1",,,,,,,,,,"0",,"8","347",,,"255","1","353",,,,,,,,,,,,,"219","55","798","172","5","1","2","1","31FFF1","1AAAAA1A11AAA7",,"5",,,,,,,
"2301633","2018-09-10T21:00:00","24.35","58.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-10T21:00:00","25.30","54.90",,,"1","6","2","5","8","4","1",,,,,,,,,,"8","7","8","332",,,"284","1","343",,,,,,,,,,,,,"219","54","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-10T22:00:00","24.35","58.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-10T22:00:00","25.50","55.00",,,"1","6","2","5","1","4","1",,,,,,,,,,"5","3","8","326",,,"287","1","338",,,,,,,,,,,,,"219","55","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-10T23:00:00","24.36","58.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-11T00:00:00","24.36","58.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"ATSS","2018-09-11T00:00:00","25.20","56.50",,,"1","6","2","5","9",,"1",,"70",,"26","1","97","1","0","10010","4","1","8","290",,,"280","1","290","2","2","8","9","0","0",,,,,,,"219","56","798","172","5","1","2","1","111111","1111111A111AA7",,"5",,"0",,,,,
"2301633","2018-09-11T01:00:00","24.36","58.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T01:00:00","26.00","55.60",,,"1","6","2","5","1","4","1",,,,,,,,,,"3","16","8","319",,,"291","1","326",,,,,,,,,,,,,"219","65","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T02:00:00","24.37","58.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T02:00:00","26.20","55.90",,,"1","6","2","5","1","4","1",,,,,,,,,,"1","16","8","310",,,"292","1","334",,,,,,,,,,,,,"219","65","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T03:00:00","24.37","58.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T03:00:00","26.30","56.10",,,"1","6","2","5","1","4","1",,,,,,,,,,"1","10","8","321",,,"306","1","329",,,,,,,,,,,,,"219","66","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T04:00:00","24.38","58.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-11T05:00:00","24.39","58.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-11T06:00:00","24.40","58.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T06:00:00","26.30","56.70",,,"1","6","2","5","4","4","1",,,,,,,,,,"3","19","8","304",,,"266","1","326",,,,,,,,,,,,,"219","66","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"C6AB7","2018-09-11T06:00:00","24.30","59.40",,,"1","6","2","5","3","3","1",,"110","4","72","1","98","2","1",,"0","20","8","280",,"250","237","1","300","6","5","7","6","7","8",,"6","2","5","8","3","219","49","798","172","5","1","2","2","111171","11111911111111",,"5",,"1",,,,,
"DGXS","2018-09-11T06:00:00","21.50","59.80",,,"1","6","2","5","1","4","1",,"220",,"51","1","97","1","1","10129","0","10","8","268",,,"218","1","260","5","2","1","5","7","A","22","3","2",,,,"219","19","798","172","5","1","2","2","111111","1111111A1111A1",,"5",,"1",,,,,
"2301633","2018-09-11T07:00:00","24.41","58.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T07:00:00","26.10","56.70",,,"1","6","2","5","4","4","1",,,,,,,,,,"1","14","8","308",,,"265","1","326",,,,,,,,,,,,,"219","66","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T08:00:00","24.41","58.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T08:00:00","25.80","56.80",,,"1","6","2","5","4","4","1",,,,,,,,,,"0","2","8","308",,,"265","1","328",,,,,,,,,,,,,"219","56","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T09:00:00","24.42","58.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T09:00:00","25.60","56.80",,,"1","6","2","5","4","4","1",,,,,,,,,,"8","15","8","308",,,"265","1","326",,,,,,,,,,,,,"219","56","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T10:00:00","24.43","58.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T10:00:00","25.30","56.80",,,"1","6","2","5","4","4","1",,,,,,,,,,"6","19","8","307",,,"268","1","329",,,,,,,,,,,,,"219","56","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"TBWUK70","2018-09-11T10:00:00","25.80","51.80",,,"1","6","2","5","9","0","1",,"150","3","26",,,,,"10081","0","10","8","360",,"360","360","3","360",,,"A",,"A","A",,,,,,,"219","51","798","172","5","1","2","2","311115","11AAA111118AA1",,"5",,,,,,,
"2301633","2018-09-11T11:00:00","24.44","58.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"2301633","2018-09-11T12:00:00","24.45","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"ATSS","2018-09-11T12:00:00","25.20","56.50",,,"1","5","2","5","9",,"1",,"90",,"26","1","97",,,,,,"8","380",,,,,,"0",,,"9",,,,,,,,,"219","56","798","172","5","1","2","2","F511FF","111AAA1AAA1AAA",,"5",,,,,,,
"AVWF","2018-09-11T12:00:00","26.40","56.70",,,"1","5","2","5","7","3","1",,"290",,"21","1","97","0","1","10120","4","30","8","310",,,"280",,,"5","5","A","5","A","A",,,,,,,"219","66","798","172","5","1","2","2","F11111","1111111A1A1AA7",,"5",,"0",,,,,
"BATFR45","2018-09-11T12:00:00","25.10","57.10",,,"1","6","2","5","3","4","1",,,,,,,,,,"8","13","8","296",,,"272","1","319",,,,,,,,,,,,,"219","57","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"DGXS","2018-09-11T12:00:00","22.90","59.70",,,"1","6","2","5","7","3","1",,"160",,"82","1","97","2","0","10084","6","19","8","273",,,"229","1","260","1","1","6","2","0","0","16","10","3",,,,"219","29","798","172","5","1","2","2","111111","1111111A1111A1",,"5",,"0",,,,,
"2301633","2018-09-11T13:00:00","24.46","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T13:00:00","24.90","57.30",,,"1","6","2","5","3","4","1",,,,,,,,,,"8","15","8","294",,,"268","1","317",,,,,,,,,,,,,"219","47","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T14:00:00","24.47","58.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"219","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T14:00:00","24.80","57.50",,,"1","6","2","5","3","4","1",,,,,,,,,,"8","23","8","292",,,"272","1","318",,,,,,,,,,,,,"219","47","798","172","5","1","2","2","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T15:00:00","24.48","58.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T15:00:00","24.60","57.70",,,"1","6","2","5","3","4","1",,,,,,,,,,"5","5","8","291",,,"271","1","328",,,,,,,,,,,,,"219","47","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"TBWUK70","2018-09-11T15:00:00","25.80","51.80",,,"1","6","2","5","9","0","1",,"80","3","62","1","96","2","0","10064","7","4","8","353",,,,"3","360","0","0","A","9","A","A",,"4","1",,,,"219","51","798","172","5","1","2","1","31111F","1114111AA111A1",,"5",,"0",,,,,
"2301633","2018-09-11T16:00:00","24.49","58.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T16:00:00","24.40","58.00",,,"1","6","2","5","3","4","1",,,,,,,,,,"5",,"8","285",,,"271","1","324",,,,,,,,,,,,,"219","48","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA7",,"5",,,,,,,
"2301633","2018-09-11T17:00:00","24.51","58.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T17:00:00","24.30","58.20",,,"1","6","2","5","3","4","1",,,,,,,,,,"1","15","8","284",,,"277","1","311",,,,,,,,,,,,,"219","48","798","172","5","1","2","1","11FFF1","1AAAAA1A11AAA1",,"5",,,,,,,
"2301633","2018-09-11T18:00:00","24.52","58.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"219","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"BATFR45","2018-09-11T18:00:00","24.10","58.40",,,"1","6","2","5","3","4","1",,,,,,,,,,"2","4","8","283",,,"278","1","310",,,,,,,,,,,,,"219","48","798","172","5","1","2","1","11FFF3","1AAAAA1A11AAA1",,"5",,,,,,,
"DGXS","2018-09-11T18:00:00","24.10","58.40",,,"1","6","2","5","7","4","1",,"140",,"26","1","98","2","0","10082","5","2","8","263",,,"245","1","300","0","0","0","9","0","0","14","1","0",,,,"219","48","798","172","5","1","2","1","111111","1111111A1111A1",,"5",,"0",,,,,
