"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"2201590","2018-09-09T09:00:00","29.72","131.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T09:00:00","29.11","139.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T09:00:00","26.86","135.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T09:02:00","22.36","136.84",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-09T10:00:00","22.36","136.83",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T10:00:00","24.85","136.01",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","278",,,,,,,,,,,,,"227","46","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T10:00:00","21.33","132.72",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T10:00:00","29.73","131.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T10:00:00","29.11","139.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T10:00:00","26.87","135.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"9V2727","2018-09-09T10:00:00","28.80","131.00",,,"1","6","2","5","5","3","1",,"230","4","82","1","97","25",,"10090",,,"8","250",,"250",,"250","1","240","8","8","7","2","A","A",,"5","2",,,,"227","81","798","172","5","0",,"1","211113","1111A1111111AA",,"5",,,,,,
"2201552","2018-09-09T11:00:00","22.37","136.83",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T11:00:00","21.32","132.73",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T11:00:00","29.74","131.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T11:00:00","29.11","139.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T11:00:00","26.88","135.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201553","2018-09-09T11:02:00","24.86","136.00",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","277",,,,,,,,,,,,,"227","46","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-09T12:00:00","22.37","136.84",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T12:00:00","24.87","135.99",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","277",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T12:00:00","21.31","132.74",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T12:00:00","29.75","131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T12:00:00","29.11","139.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T12:00:00","26.89","135.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"JFYD","2018-09-09T12:00:00","20.00","132.20",,,"1","6","2","5","4","4","1",,"80","4","46","1","98","1","0","10120","1","1","8","270","0","250",,"243","1","291","4","3","1","3","4","1",,"4","1",,,,"227","2","798","172","5","1","2","1","111111","111111111111A1",,"5",,"0",,,,
"2201552","2018-09-09T13:00:00","22.37","136.85",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T13:00:00","24.88","135.98",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","276",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T13:00:00","21.30","132.74",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T13:00:00","29.76","131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T13:00:00","29.10","139.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T13:00:00","26.91","135.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T14:00:00","22.37","136.86",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T14:00:00","24.89","135.98",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","276",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T14:00:00","21.29","132.75",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T14:00:00","29.78","131.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T14:00:00","29.10","139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T14:00:00","26.92","135.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T15:00:00","22.37","136.88",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T15:00:00","24.90","135.97",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,,"9","275",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T15:00:00","21.28","132.76",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T15:00:00","29.79","131.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201625","2018-09-09T15:00:00","29.10","139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T15:00:00","26.94","135.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"9V2727","2018-09-09T15:00:00","27.60","130.00",,,"1","6","2","5","5","4","1",,"180","4","46","1","98","3","2","10110","4","0","8","280",,"270",,"266","1","280","7","5","7","2","7","A",,,,,,,"227","70","798","172","5","0",,"1","111111","11111111111AA1",,"5",,"2",,,,
"2201553","2018-09-09T16:00:00","24.91","135.97",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","275",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T16:00:00","29.80","131.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T16:00:00","26.96","135.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T16:02:00","22.38","136.89",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T16:03:00","21.27","132.77",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-09T17:00:00","22.37","136.91",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T17:00:00","24.92","135.97",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","275",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T17:00:00","21.26","132.77",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T17:00:00","29.82","131.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T17:00:00","26.97","135.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T18:00:00","22.37","136.92",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","280",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T18:00:00","24.93","135.97",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T18:00:00","21.24","132.78",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T18:00:00","29.83","131.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T18:00:00","26.98","135.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,,"227","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T19:00:00","22.36","136.94",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","280",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T19:00:00","24.93","135.97",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T19:00:00","21.23","132.78",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T19:00:00","29.84","131.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T19:00:00","27.00","135.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,,"227","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T20:00:00","22.35","136.95",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","280",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T20:00:00","24.94","135.98",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T20:00:00","29.85","131.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T20:00:00","27.01","135.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,,"227","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201554","2018-09-09T20:01:00","21.22","132.79",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-09T21:00:00","22.34","136.97",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","280",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T21:00:00","24.95","135.98",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","45","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T21:00:00","21.21","132.79",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T21:00:00","29.87","131.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T21:00:00","27.01","135.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,,"227","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T22:00:00","22.33","136.99",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","280",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-09T22:00:00","24.96","136.00",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T22:00:00","21.20","132.78",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T22:00:00","29.88","131.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T22:00:00","27.02","135.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,,"227","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-09T23:00:00","22.32","137.00",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","280",,,,,,,,,,,,,"227","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-09T23:00:00","21.18","132.78",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-09T23:00:00","29.90","131.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-09T23:00:00","27.02","135.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"227","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"C6BC8","2018-09-09T23:00:00","26.10","135.80",,,"1","6","2","5","8","3","1",,"140","3","72","1","98","2","1","10162","2","12","8","280",,"260",,"252","1","270","5",,"4","4","6","A",,"6","2","15","8","4","227","65","798","172","5","1","2","2","111111","11111111111111",,"5",,"1",,,,
"2201553","2018-09-09T23:01:00","24.97","136.01",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,,"9","275",,,,,,,,,,,,,"227","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-10T00:00:00","22.31","137.02",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-10T00:00:00","24.98","136.03",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,,"9","275",,,,,,,,,,,,,"227","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-10T00:00:00","21.16","132.77",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-10T00:00:00","29.93","131.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-10T00:00:00","27.01","135.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,,"227","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-10T01:00:00","22.30","137.03",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","283",,,,,,,,,,,,,"227","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-10T01:00:00","24.98","136.04",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,,"9","277",,,,,,,,,,,,,"227","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-10T01:00:00","21.15","132.76",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,,"9","292",,,,,,,,,,,,,"227","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-10T01:00:00","29.95","131.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-10T01:00:00","27.01","135.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,,"227","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-10T02:00:00","22.29","137.03",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","283",,,,,,,,,,,,,"227","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-10T02:00:00","24.98","136.05",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,,"9","278",,,,,,,,,,,,,"227","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-10T02:00:00","29.97","131.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-10T02:00:00","26.99","135.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,,"227","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201554","2018-09-10T02:03:00","21.13","132.75",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","292",,,,,,,,,,,,,"227","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-10T03:00:00","22.28","137.04",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-10T03:00:00","24.98","136.07",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","279",,,,,,,,,,,,,"227","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-10T03:00:00","21.12","132.74",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,,"9","293",,,,,,,,,,,,,"227","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201590","2018-09-10T03:00:00","29.99","131.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-10T03:00:00","26.97","135.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,,"227","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
