"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"SNDP5","2020-09-01T01:42:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,,,,,"280",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FFFF","1AAAAA1AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T01:48:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,,,,,"280",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FFFF","1AAAAA1AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T01:54:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189",,,,"281",,,,,,,,,,,,,,,,,"232","87","795","103","16","1","2","2","F1FF1F","1AAAA11AAAAAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:00:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189","7","13",,"281",,,,,,,,,,,,,,,,,"232","87","795","103","16","1","2","2","F1FF1F","1AAAA11AAAAAA1","31",,"6",,,"4"
"SNDP5","2020-09-01T02:06:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"278",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:12:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"280",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:18:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"278",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:24:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,,,,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:30:00","28.21","-177.36",,,"1","3","2","5",,,"5",,,,,,,,,"10187",,,,"279",,,,,,,,,,,,,,,,,"232","87","797","103","16","1","2","2","F1FF1F","1AAAA11AAAAAAA","31",,,,,
"SNDP5","2020-09-01T02:36:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:42:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,,"281",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:48:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10186",,,,"279",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T02:54:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,,,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FFFF","1AAAAA1AA1AAAA","31",,"6",,,"4"
"1401673","2020-09-01T03:00:00","24.83","-170.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"232","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301561","2020-09-01T03:00:00","26.37","-170.20",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","279",,,,,,,,,,,,"232","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102599","2020-09-01T03:00:00","27.64","-176.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5401648","2020-09-01T03:00:00","25.45","-170.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","50","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"SNDP5","2020-09-01T03:00:00","28.21","-177.36",,,"1","3","2","5",,,"5",,,,,,,,,"10185",,,,"278",,,,,,,,,,,,,,,,,"232","87","797","103","16","1","2","2","F1FF1F","1AAAA11AAAAAAA","31",,,,,
"4301569","2020-09-01T03:01:00","26.11","-175.67",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","282",,,,,,,,,,,,"232","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"SNDP5","2020-09-01T03:06:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10185",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:12:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10185",,,,"279",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:18:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10186",,,,"281",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:24:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10186",,,,"279",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:30:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,,"280",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:36:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10186",,,,"281",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:42:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:48:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T03:54:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"277",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"1401673","2020-09-01T04:00:00","24.82","-170.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"232","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301561","2020-09-01T04:00:00","26.36","-170.21",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","278",,,,,,,,,,,,"232","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4301569","2020-09-01T04:00:00","26.10","-175.68",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","282",,,,,,,,,,,,"232","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102599","2020-09-01T04:00:00","27.64","-176.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5401648","2020-09-01T04:00:00","25.45","-170.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","50","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"SNDP5","2020-09-01T04:00:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"277",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:06:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"276",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:12:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,,"280",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:18:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:24:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189",,,,"279",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:30:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:36:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:42:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,,"278",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:48:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,,"277",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T04:54:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,,"275",,,,"1","281",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"1401673","2020-09-01T05:00:00","24.82","-170.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"232","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301561","2020-09-01T05:00:00","26.35","-170.22",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","278",,,,,,,,,,,,"232","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102599","2020-09-01T05:00:00","27.64","-176.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"232","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5401648","2020-09-01T05:00:00","25.45","-170.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","50","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"SNDP5","2020-09-01T05:00:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190","4","0",,"277",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAA1","31",,"6",,,"4"
"4301569","2020-09-01T05:04:00","26.09","-175.68",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","281",,,,,,,,,,,,"232","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"SNDP5","2020-09-01T05:06:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,,"277",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:12:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,,"278",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:18:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,,"277",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:24:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,,"275",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:30:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,,"276",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:36:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,,"275",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:42:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,,"276",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T05:54:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,,"276",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","2","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"1401673","2020-09-01T06:00:00","24.83","-170.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"232","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301561","2020-09-01T06:00:00","26.34","-170.23",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","277",,,,,,,,,,,,"232","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102599","2020-09-01T06:00:00","27.64","-176.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"232","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5401648","2020-09-01T06:00:00","25.45","-170.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"SNDP5","2020-09-01T06:00:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,,"272",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"4301569","2020-09-01T06:03:00","26.08","-175.68",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","281",,,,,,,,,,,,"232","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"SNDP5","2020-09-01T06:06:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10195",,,,"275",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:12:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,,"276",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:18:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,,"275",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:24:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10197",,,,"276",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:30:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,,"273",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:36:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,,,,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:42:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,,,,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:48:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199",,,,,,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T06:54:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199",,,,"274",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"1401673","2020-09-01T07:00:00","24.83","-170.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"232","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301561","2020-09-01T07:00:00","26.32","-170.24",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","277",,,,,,,,,,,,"232","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4301569","2020-09-01T07:00:00","26.07","-175.68",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","280",,,,,,,,,,,,"232","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102599","2020-09-01T07:00:00","27.64","-176.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,"232","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5401648","2020-09-01T07:00:00","25.45","-170.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"232","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"SNDP5","2020-09-01T07:00:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201","3","13",,"275",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAA1","31",,"6",,,"4"
"SNDP5","2020-09-01T07:06:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201",,,,"274",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T07:12:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10202",,,,"275",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T07:18:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10202",,,,"273",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FF1F","1AAAA11AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T07:24:00","28.21","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,,,,,"274",,,,"1","280",,,,,,,,,,,,"232","87","795","103","16","1","2","1","11FFFF","1AAAAA1AA1AAAA","31",,"6",,,"4"
"SNDP5","2020-09-01T07:30:00","28.21","-177.36",,,"1","3","2","5",,,"5",,,,,,,,,"10204",,,,"277",,,,,,,,,,,,,,,,,"232","87","797","103","16","1","2","1","F1FF1F","1AAAA11AAAAAAA","31",,,,,
