"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4100044","2020-09-01T01:30:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10182",,,,"288",,,"263","1","289",,,,,,,,,,,,,"244","18","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100044","2020-09-01T01:40:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10182",,,,"288",,,"263","1","289",,,,,,,,,,,,,"244","18","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100044","2020-09-01T01:50:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10182",,,,"288",,,"263","1","289",,,,,,,,"7","3","9","8","2","244","18","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100044","2020-09-01T02:00:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10181","1","12",,"287",,,"265","1","289",,,,,,,,,,,,,"244","18","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100044","2020-09-01T02:10:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10181",,,,"287",,,"266","1","289",,,,,,,,,,,,,"244","18","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100044","2020-09-01T02:20:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10182",,,,"288",,,"263","1","289",,,,,,,,,,,,,"244","18","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100044","2020-09-01T02:30:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10182",,,,"287",,,"261","1","289",,,,,,,,,,,,,"244","18","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100044","2020-09-01T02:40:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10181",,,,"287",,,"264","1","289",,,,,,,,,,,,,"244","18","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100044","2020-09-01T02:50:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10180",,,,"286",,,"265","1","289",,,,,,,,"6","3","9","8","3","244","18","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"1301570","2020-09-01T03:00:00","25.97","-50.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301574","2020-09-01T03:00:00","20.53","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","3","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301577","2020-09-01T03:00:00","24.80","-58.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301579","2020-09-01T03:00:00","28.46","-57.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"244","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501672","2020-09-01T03:00:00","26.05","-54.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"244","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1701633","2020-09-01T03:00:00","20.65","-55.21",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100044","2020-09-01T03:00:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10180","1","4",,"286",,,"264","1","289",,,,,,,,,,,,,"244","18","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"5102617","2020-09-01T03:00:00","29.15","-53.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5501572","2020-09-01T03:00:00","29.27","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4100044","2020-09-01T03:10:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","83",,"77",,,,,"10180",,,"8","287",,,"266","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T03:20:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","86",,"87",,,,,"10178",,,"8","287",,,"264","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T03:30:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","85",,"89",,,,,"10178",,,"8","287",,,"261","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T03:40:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","84",,"86",,,,,"10177",,,"8","287",,,"261","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T03:50:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10176",,,,"287",,,"260","1","289",,,,,,,,"6","3","8","8","2","244","18","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"1301570","2020-09-01T04:00:00","25.97","-50.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301574","2020-09-01T04:00:00","20.54","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","3","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301577","2020-09-01T04:00:00","24.80","-58.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301579","2020-09-01T04:00:00","28.45","-57.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"244","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501672","2020-09-01T04:00:00","26.06","-54.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"244","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1701633","2020-09-01T04:00:00","20.65","-55.21",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100044","2020-09-01T04:00:00","21.60","-58.60",,,"1","4","2","0","0","0","11","0","90","1","80",,,,,"10176",,,"0","287",,,"260","1","289",,,,"A",,,,"6","3","8","8","2","244","18","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,,,"4"
"4101557","2020-09-01T04:00:00","27.44","-56.38",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","298",,,,,,,,,,,,,"244","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101565","2020-09-01T04:00:00","27.45","-52.51",,,"1","4","2","5",,,"11",,,,,,,,,"10227",,,"8",,,,,"9","291",,,,,,,,,,,,,"244","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101669","2020-09-01T04:00:00","22.91","-55.11",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","25","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101696","2020-09-01T04:00:00","23.74","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401562","2020-09-01T04:00:00","27.11","-52.78",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","288",,,,,,,,,,,,,"244","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401854","2020-09-01T04:00:00","26.14","-59.33",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","294",,,,,,,,,,,,,"244","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102617","2020-09-01T04:00:00","29.15","-53.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5501572","2020-09-01T04:00:00","29.27","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6202646","2020-09-01T04:00:00","25.79","-58.11",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","294",,,,,,,,,,,,,"244","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203631","2020-09-01T04:00:00","23.33","-52.67",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","282",,,,,,,,,,,,,"244","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"EUCDE41","2020-09-01T04:00:00","28.38","-57.63",,,"1","5","2","5","1","4","1",,,,,,,,,"10220","2","10","8","290",,,"254",,,,,,,,,,,,,,,"244","87","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,
"4100044","2020-09-01T04:10:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","89",,"80",,,,,"10176",,,"8","286",,,"261","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T04:20:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","88",,"82",,,,,"10173",,,"8","287",,,"259","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T04:30:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","86",,"82",,,,,"10173",,,"8","287",,,"259","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T04:40:00","21.58","-58.63",,,"1","5","2","5",,,"11",,"90",,"81",,,,,"10173",,,"8","287",,,"259","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T04:50:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10172",,,,"286",,,"260","1","289",,,,,,,,"7","3","9","8","2","244","18","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"1301570","2020-09-01T05:00:00","25.97","-50.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301574","2020-09-01T05:00:00","20.54","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","3","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301577","2020-09-01T05:00:00","24.80","-58.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301579","2020-09-01T05:00:00","28.45","-57.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"244","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501672","2020-09-01T05:00:00","26.06","-54.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1701633","2020-09-01T05:00:00","20.65","-55.21",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100044","2020-09-01T05:00:00","21.60","-58.60",,,"1","4","2","0","0","0","11","0","90","1","70",,,,,"10172",,,"0","286",,,"260","1","289",,,,"A",,,,"7","3","9","8","2","244","18","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,,,"4"
"4101557","2020-09-01T05:00:00","27.44","-56.40",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","298",,,,,,,,,,,,,"244","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101565","2020-09-01T05:00:00","27.45","-52.52",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","291",,,,,,,,,,,,,"244","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101669","2020-09-01T05:00:00","22.91","-55.11",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","25","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101696","2020-09-01T05:00:00","23.74","-53.58",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401562","2020-09-01T05:00:00","27.11","-52.79",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401854","2020-09-01T05:00:00","26.14","-59.33",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","294",,,,,,,,,,,,,"244","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102617","2020-09-01T05:00:00","29.16","-53.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5501572","2020-09-01T05:00:00","29.27","-53.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6202646","2020-09-01T05:00:00","25.79","-58.12",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","293",,,,,,,,,,,,,"244","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203631","2020-09-01T05:00:00","23.34","-52.68",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","282",,,,,,,,,,,,,"244","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"EUCDE41","2020-09-01T05:00:00","28.59","-57.38",,,"1","5","2","5","1","4","1",,,,,,,,,"10215","2","2","8","291",,,"254",,,,,,,,,,,,,,,"244","87","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,
"OVSB2","2020-09-01T05:00:00","23.50","-59.20",,,"1","6","2","5","1","4","1",,"70","3","108","1","98","3","1","10150","4","0","8","290",,"260","248","1","300","6","6","0","4","1","A",,"2","3","10","3","4","244","39","798","172","5","1","2","1","111111","11111111111111",,"5",,"1",,,,
"4100044","2020-09-01T05:10:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","84",,"77",,,,,"10170",,,"8","286",,,"261","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T05:20:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","86",,"75",,,,,"10168",,,"8","286",,,"262","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T05:30:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","85",,"69",,,,,"10167",,,"8","286",,,"262","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T05:40:00","21.58","-58.63",,,"1","5","2","5",,,"11","5","86",,"72",,,,,"10167",,,"8","285",,,"261","9","289",,,,,,,,,,,,,"244","18","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,
"4100044","2020-09-01T05:50:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10167",,,,"285",,,"260","1","289",,,,,,,,"6","3","9","9","3","244","18","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,"4"
"1301570","2020-09-01T06:00:00","25.98","-50.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301574","2020-09-01T06:00:00","20.54","-53.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","3","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301577","2020-09-01T06:00:00","24.81","-58.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301579","2020-09-01T06:00:00","28.45","-57.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"244","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501672","2020-09-01T06:00:00","26.06","-54.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1701633","2020-09-01T06:00:00","20.65","-55.21",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100044","2020-09-01T06:00:00","21.60","-58.60",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10165","8","15",,"285",,,"258","1","289",,,,,,,,,,,,,"244","18","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4101557","2020-09-01T06:00:00","27.44","-56.41",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","298",,,,,,,,,,,,,"244","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101565","2020-09-01T06:00:00","27.45","-52.53",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","291",,,,,,,,,,,,,"244","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101669","2020-09-01T06:00:00","22.91","-55.11",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","25","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101696","2020-09-01T06:00:00","23.74","-53.58",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","284",,,,,,,,,,,,,"244","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401562","2020-09-01T06:00:00","27.12","-52.80",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401854","2020-09-01T06:00:00","26.14","-59.34",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","293",,,,,,,,,,,,,"244","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102617","2020-09-01T06:00:00","29.16","-53.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5501572","2020-09-01T06:00:00","29.27","-53.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"244","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6202646","2020-09-01T06:00:00","25.79","-58.12",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","293",,,,,,,,,,,,,"244","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203631","2020-09-01T06:00:00","23.34","-52.68",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","282",,,,,,,,,,,,,"244","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"EUCDE41","2020-09-01T06:00:00","28.80","-57.13",,,"1","5","2","5","1","4","1",,,,,,,,,"10212","7","5","8","289",,,"255",,,,,,,,,,,,,,,"244","87","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,
